t,U
0.02306,-1.67024173
0.02307,-0.41658000
0.02308,1.89939044
0.02309,0.30779616
0.02310,-1.97502841
0.02311,-0.09427837
0.02312,0.95019702
0.02313,-0.49241566
0.02314,-1.42594372
0.02315,-1.05487172
0.02316,1.09179384
0.02317,-0.29933881
0.02318,-1.54229641
0.02319,0.52329318
0.02320,1.35891871
0.02321,-0.36241568
0.02322,-0.77327981
0.02323,0.64243725
0.02324,1.67947123
0.02325,-1.21582273
0.02326,-1.36257511
0.02327,0.54046235
0.02328,0.85695738
0.02329,-0.59277360
0.02330,-1.38522934
0.02331,0.93522881
0.02332,2.32800199
0.02333,-0.97695934
0.02334,-1.33732130
0.02335,0.42961514
0.02336,0.52734056
0.02337,-0.54677172
0.02338,-1.66733177
0.02339,1.07829840
0.02340,0.10999877
0.02341,-1.07207207
0.02342,-0.38433663
0.02343,0.96706606
0.02344,0.64683321
0.02345,-0.14977330
0.02346,-1.01406178
0.02347,1.44412616
0.02348,0.72169437
0.02349,-1.42784677
0.02350,-0.06954737
0.02351,0.90547976
0.02352,0.23542291
0.02353,-1.49087995
0.02354,0.65955709
0.02355,0.74105419
0.02356,-0.60394157
0.02357,-1.24230659
0.02358,0.25469778
0.02359,0.86933377
0.02360,-0.79777790
0.02361,-0.68776497
0.02362,0.66519331
0.02363,0.78061825
0.02364,-1.55248669
0.02365,-1.35601117
0.02366,1.46498096
0.02367,1.63190543
0.02368,-0.20103818
0.02369,-1.49578125
0.02370,0.69355161
0.02371,1.81740945
0.02372,-1.15471847
0.02373,-0.29801546
0.02374,0.89494450
0.02375,1.63015226
0.02376,-1.09841879
0.02377,-0.34186036
0.02378,0.50677461
0.02379,1.01810632
0.02380,-0.12102011
0.02381,-0.19946726
0.02382,0.57711685
0.02383,-0.48693084
0.02384,-1.13138304
0.02385,-0.31421530
0.02386,1.02043185
0.02387,-0.00714884
0.02388,-1.08982949
0.02389,-1.19932290
0.02390,0.72021740
0.02391,-0.02608435
0.02392,-1.72502235
0.02393,-0.84296715
0.02394,1.59073426
0.02395,-0.58265077
0.02396,-1.87180029
0.02397,0.29118590
0.02398,1.74190218
0.02399,0.02053326
0.02400,-0.69679271
0.02401,-0.45910478
0.02402,1.06537474
0.02403,0.59176373
0.02404,-0.22459340
0.02405,0.35190303
0.02406,1.99572650
0.02407,-0.41511677
0.02408,-1.17594481
0.02409,0.30246358
0.02410,1.07412242
0.02411,-1.68692277
0.02412,-0.54159049
0.02413,0.31604724
0.02414,0.80238961
0.02415,-0.62223647
0.02416,-0.61640783
0.02417,0.53761369
0.02418,1.30663594
0.02419,-0.36578229
0.02420,-0.57268273
0.02421,0.57691565
0.02422,-0.33164252
0.02423,-1.63383239
0.02424,-0.35755327
0.02425,1.31628104
0.02426,-0.22911134
0.02427,-1.66096299
0.02428,-0.75925297
0.02429,1.38715450
0.02430,0.40109836
0.02431,-0.92168603
0.02432,-0.04418675
0.02433,1.32819599
0.02434,0.14095586
0.02435,-1.15772504
0.02436,1.10709636
0.02437,1.11693711
0.02438,-0.44268535
0.02439,-0.70332556
0.02440,0.69892227
0.02441,0.41239894
0.02442,-0.14453954
0.02443,-1.38821161
0.02444,0.77670043
0.02445,1.24670403
0.02446,-0.32880127
0.02447,-0.94402165
0.02448,0.79682386
0.02449,0.61971342
0.02450,-0.88690372
0.02451,-0.50140577
0.02452,1.27410273
0.02453,0.82856973
0.02454,-0.70570749
0.02455,-0.62405581
0.02456,0.34159447
0.02457,0.75203450
0.02458,-0.89155639
0.02459,-0.47732535
0.02460,-0.14196091
0.02461,1.43991112
0.02462,-0.56019795
0.02463,-1.13487892
0.02464,1.44315251
0.02465,0.00933521
0.02466,-1.70662011
0.02467,-0.19222228
0.02468,1.69161168
0.02469,0.91452473
0.02470,-1.10698628
0.02471,-0.07884455
0.02472,1.76339906
0.02473,-1.13147593
0.02474,-1.02022613
0.02475,-0.71452272
0.02476,0.06437790
0.02477,-0.06443376
0.02478,-1.47289704
0.02479,-0.41116591
0.02480,1.19557020
0.02481,0.22947964
0.02482,-0.71460108
0.02483,0.57203165
0.02484,0.92253080
0.02485,-0.77967392
0.02486,-1.50523802
0.02487,1.03159248
0.02488,1.21676382
0.02489,-0.61845864
0.02490,-1.33265149
0.02491,0.91520414
0.02492,0.57968470
0.02493,-0.11606645
0.02494,-0.87971160
0.02495,1.64632539
0.02496,0.97321134
0.02497,-1.89242755
0.02498,-1.85462927
0.02499,1.21813828
0.02500,1.07901585
0.02501,-1.12627651
0.02502,0.28330818
0.02503,1.80118215
0.02504,0.29090880
0.02505,-1.46231375
0.02506,-0.22346601
0.02507,0.91995830
0.02508,-0.14038307
0.02509,-1.55308334
0.02510,-0.56264156
0.02511,0.73033588
0.02512,0.15818575
0.02513,-1.65641865
0.02514,0.40531899
0.02515,1.03136452
0.02516,-0.34156117
0.02517,-1.44908870
0.02518,-0.01644383
0.02519,1.46538791
0.02520,-0.80489700
0.02521,-0.87725778
0.02522,0.91108733
0.02523,1.51206612
0.02524,-0.87823369
0.02525,-0.77978852
0.02526,1.02546388
0.02527,1.41509075
0.02528,-0.31937098
0.02529,-0.99313565
0.02530,0.16404168
0.02531,0.81275674
0.02532,-0.17242462
0.02533,-0.98029398
0.02534,1.35923224
0.02535,1.62825567
0.02536,-0.67605933
0.02537,-1.24406624
0.02538,1.27440680
0.02539,1.11223488
0.02540,-0.77265829
0.02541,-0.30635013
0.02542,1.23972073
0.02543,0.03480147
0.02544,-1.03656689
0.02545,0.00527514
0.02546,1.79533565
0.02547,0.27063349
0.02548,-0.97279702
0.02549,-0.77463815
0.02550,0.63218266
0.02551,0.86405810
0.02552,-1.80699592
0.02553,0.49196342
0.02554,1.20682438
0.02555,0.77236519
0.02556,-2.17714016
0.02557,0.28771284
0.02558,1.14911534
0.02559,-0.83214256
0.02560,-1.15033332
0.02561,0.85568267
0.02562,1.38345178
0.02563,-0.03034628
0.02564,-1.35636927
0.02565,-0.36663227
0.02566,0.72840718
0.02567,-0.87266167
0.02568,-1.27686141
0.02569,1.36616476
0.02570,1.98992159
0.02571,-1.19409481
0.02572,-0.85913169
0.02573,0.76537705
0.02574,1.03693622
0.02575,-1.01759256
0.02576,-0.38566962
0.02577,0.25419308
0.02578,0.15186681
0.02579,-1.21009805
0.02580,-0.67655219
0.02581,1.15162075
0.02582,1.43262851
0.02583,-0.98005634
0.02584,0.39049103
0.02585,0.10009376
0.02586,1.23429847
0.02587,-1.79497438
0.02588,-0.22656101
0.02589,0.59327855
0.02590,0.12771988
0.02591,-1.83235345
0.02592,0.22143919
0.02593,0.75605838
0.02594,-0.09355876
0.02595,-2.00538406
0.02596,0.34207624
0.02597,0.72824412
0.02598,-0.09822473
0.02599,-1.32016575
0.02600,0.75719628
0.02601,0.45390229
0.02602,-1.03547606
0.02603,-1.36625835
0.02604,0.68971487
0.02605,1.34316059
0.02606,-0.28076617
0.02607,-1.23004263
0.02608,0.93879122
0.02609,1.31933053
0.02610,-1.10759063
0.02611,-0.45884467
0.02612,0.53588540
0.02613,0.74037707
0.02614,-0.74477581
0.02615,-0.29018918
0.02616,0.78206011
0.02617,0.70784065
0.02618,-1.46713313
0.02619,-0.87185143
0.02620,0.87513925
0.02621,-0.09289808
0.02622,-0.91063413
0.02623,-0.15939341
0.02624,1.15592613
0.02625,-0.02903145
0.02626,-1.13959275
0.02627,0.32547110
0.02628,0.44918288
0.02629,0.49287270
0.02630,-0.29783663
0.02631,0.02625987
0.02632,0.99036237
0.02633,0.05412782
0.02634,-0.88175596
0.02635,0.40844942
0.02636,1.09694516
0.02637,0.17886348
0.02638,-0.90440715
0.02639,0.88198625
0.02640,1.18998551
0.02641,-0.64026323
0.02642,-0.54334751
0.02643,0.67245083
0.02644,0.19703384
0.02645,-0.67245819
0.02646,-1.08419673
0.02647,1.27977570
0.02648,0.95212100
0.02649,-0.96052767
0.02650,-1.32674538
0.02651,0.68777720
0.02652,0.02594515
0.02653,-1.01508536
0.02654,-0.74227709
0.02655,1.27600191
0.02656,0.83719725
0.02657,0.17812959
0.02658,-1.33224922
0.02659,1.21125473
0.02660,0.43843928
0.02661,-1.53535620
0.02662,-0.61233803
0.02663,0.82403850
0.02664,0.27510878
0.02665,-1.30849487
0.02666,0.33458598
0.02667,1.14132048
0.02668,0.01467210
0.02669,-0.90533050
0.02670,0.68548893
0.02671,1.32292639
0.02672,-0.51214026
0.02673,-0.04130656
0.02674,-0.14907276
0.02675,0.54597716
0.02676,-1.08027081
0.02677,-1.06102265
0.02678,1.05052996
0.02679,1.20269086
0.02680,0.02372129
0.02681,-1.19444919
0.02682,-0.10766963
0.02683,1.03485286
0.02684,-0.92258622
0.02685,-1.22001706
0.02686,0.30336188
0.02687,0.40309301
0.02688,-0.75024015
0.02689,-1.32334608
0.02690,1.08187731
0.02691,1.05056503
0.02692,-1.60639025
0.02693,-0.43929067
0.02694,1.64811371
0.02695,0.06441911
0.02696,-0.24926732
0.02697,-0.73188573
0.02698,1.33953738
0.02699,-0.00375320
0.02700,-0.76815611
0.02701,-0.40117117
0.02702,0.49157765
0.02703,1.06569900
0.02704,-1.47502097
0.02705,-0.19415994
0.02706,2.20125681
0.02707,-0.35621447
0.02708,-1.01731129
0.02709,0.20174401
0.02710,1.64875365
0.02711,0.46836092
0.02712,-0.73768073
0.02713,-0.00667516
0.02714,1.29679001
0.02715,1.26634666
0.02716,-0.41473333
0.02717,0.15833559
0.02718,1.39869670
0.02719,0.19294671
0.02720,-1.55652221
0.02721,0.15080038
0.02722,0.77935123
0.02723,-1.40626769
0.02724,-1.09084337
0.02725,1.00671797
0.02726,1.49815456
0.02727,-1.46304367
0.02728,-0.58502200
0.02729,0.57745174
0.02730,1.41524533
0.02731,-0.71966398
0.02732,0.02020253
0.02733,0.32633652
0.02734,0.52657120
0.02735,-0.93743377
0.02736,-1.09073934
0.02737,1.31601382
0.02738,0.35170072
0.02739,-0.77707256
0.02740,-0.18213333
0.02741,1.38304495
0.02742,0.84023239
0.02743,-1.96193411
0.02744,-0.16809833
0.02745,0.84259047
0.02746,0.16182507
0.02747,-0.23440135
0.02748,-0.25494039
0.02749,1.85793124
0.02750,0.00960268
0.02751,-1.34951332
0.02752,0.71921899
0.02753,2.32497188
0.02754,-0.51980071
0.02755,-1.14007618
0.02756,-0.21458524
0.02757,1.59456675
0.02758,-0.03479196
0.02759,-1.52842317
0.02760,0.26760537
0.02761,0.93560350
0.02762,-0.06579644
0.02763,-0.92542137
0.02764,0.07652503
0.02765,1.03267324
0.02766,-0.73046389
0.02767,-1.69708487
0.02768,0.74016283
0.02769,0.55722979
0.02770,-1.05323730
0.02771,-0.49348574
0.02772,0.88050259
0.02773,0.37938867
0.02774,-0.82744198
0.02775,-1.23781887
0.02776,1.64688857
0.02777,0.54182484
0.02778,-0.79982585
0.02779,-0.22435651
0.02780,1.69111620
0.02781,-0.26516614
0.02782,-1.30822030
0.02783,-0.20638720
0.02784,0.75340317
0.02785,0.47805008
0.02786,-0.59398742
0.02787,0.07569854
0.02788,0.38101392
0.02789,-0.32307301
0.02790,-1.88341246
0.02791,-0.14582299
0.02792,0.57520571
0.02793,0.16748405
0.02794,-1.83883338
0.02795,0.75798262
0.02796,1.67314241
0.02797,-0.90446956
0.02798,-0.25228948
0.02799,1.02015185
0.02800,0.81995449
0.02801,-0.77811508
0.02802,-0.94526370
0.02803,0.72422333
0.02804,0.70374075
0.02805,-0.23321910
0.02806,-1.12846146
0.02807,0.28408694
0.02808,0.77282894
0.02809,-1.18278544
0.02810,-1.46761782
0.02811,1.27312527
0.02812,0.69311651
0.02813,-0.88951466
0.02814,-0.07253942
0.02815,0.39274145
0.02816,1.10878762
0.02817,-1.36077656
0.02818,-1.13589026
0.02819,1.24133296
0.02820,0.16908268
0.02821,-1.76217190
0.02822,0.13529601
0.02823,0.79200859
0.02824,0.52696059
0.02825,-1.17182105
0.02826,0.13994701
0.02827,1.58847589
0.02828,-0.06449702
0.02829,-1.80151692
0.02830,0.46206961
0.02831,0.65389108
0.02832,-0.22389925
0.02833,-0.95956343
0.02834,-0.21600002
0.02835,1.35423050
0.02836,-0.37316429
0.02837,-1.43714813
0.02838,-0.06360500
0.02839,1.77796443
0.02840,0.11065857
0.02841,-1.06842818
0.02842,0.57099953
0.02843,0.36014210
0.02844,-0.68388704
0.02845,-0.49821224
0.02846,0.27116404
0.02847,1.06567496
0.02848,-0.53826021
0.02849,-0.99315630
0.02850,0.16164782
0.02851,0.18378023
0.02852,-0.70707554
0.02853,0.26041124
0.02854,1.19578970
0.02855,0.60079973
0.02856,-1.52736781
0.02857,-0.07400743
0.02858,0.98393021
0.02859,0.30311908
0.02860,-0.37095919
0.02861,0.10091280
0.02862,0.29707201
0.02863,-0.42861744
0.02864,-1.25152453
0.02865,0.73783057
0.02866,0.75810186
0.02867,-0.29513625
0.02868,-0.67504040
0.02869,0.08148775
0.02870,0.82821104
0.02871,-0.47069559
0.02872,-1.26401043
0.02873,0.29241231
0.02874,1.17334604
0.02875,-0.68159356
0.02876,-1.41455609
0.02877,-0.30940972
0.02878,0.45901778
0.02879,-0.90638378
0.02880,-1.58007059
0.02881,-0.01882820
0.02882,1.20940419
0.02883,-0.81726871
0.02884,-1.04629204
0.02885,0.68791123
0.02886,1.31849458
0.02887,-0.93465872
0.02888,-0.75402505
0.02889,1.26896907
0.02890,0.88845035
0.02891,-1.46401844
0.02892,-0.09072515
0.02893,0.96818489
0.02894,1.07865467
0.02895,-1.36514073
0.02896,-1.01345646
0.02897,1.74644059
0.02898,1.20737436
0.02899,-1.32426332
0.02900,-0.60995177
0.02901,1.93468096
0.02902,-0.25620942
0.02903,-1.31965058
0.02904,0.08205973
0.02905,0.68055773
0.02906,0.76767229
0.02907,-1.63765011
0.02908,0.04457539
0.02909,1.91831358
0.02910,0.07844626
0.02911,-1.83090680
0.02912,0.47628064
0.02913,1.53246125
0.02914,0.72727125
0.02915,-1.73200491
0.02916,0.98835426
0.02917,-0.12341349
0.02918,-1.08830318
0.02919,-1.59907345
0.02920,0.33924113
0.02921,-0.11961291
0.02922,-0.65567675
0.02923,-0.50084144
0.02924,1.57073158
0.02925,1.62805633
0.02926,-0.82822102
0.02927,-0.82094400
0.02928,0.97701235
0.02929,0.84006583
0.02930,-0.47123059
0.02931,-0.81378853
0.02932,1.24518512
0.02933,1.12980002
0.02934,-1.02727482
0.02935,0.75536957
0.02936,1.62684698
0.02937,0.76679284
0.02938,-0.96913421
0.02939,0.37377443
0.02940,0.82515363
0.02941,1.19992185
0.02942,-1.85739946
0.02943,0.02879517
0.02944,0.75423595
0.02945,-0.05571186
0.02946,-1.31779356
0.02947,0.60368739
0.02948,1.81459641
0.02949,-0.56028045
0.02950,-0.60630978
0.02951,0.48626046
0.02952,1.59260023
0.02953,-0.37255164
0.02954,-1.09769824
0.02955,0.61143415
0.02956,1.41453670
0.02957,-0.70016057
0.02958,-1.28178354
0.02959,1.65735463
0.02960,1.29572587
0.02961,-0.73149675
0.02962,-0.68253274
0.02963,0.57875331
0.02964,1.47375534
0.02965,-0.80360118
0.02966,-0.84787224
0.02967,1.32614616
0.02968,0.39699312
0.02969,-0.35233493
0.02970,-0.56913438
0.02971,1.42305077
0.02972,0.11516249
0.02973,-1.53901467
0.02974,0.07855649
0.02975,1.14795083
0.02976,-0.62581144
0.02977,-0.87306126
0.02978,-0.92110568
0.02979,0.54907517
0.02980,0.34338524
0.02981,-1.80271377
0.02982,0.77350619
0.02983,1.02729587
0.02984,0.01917303
0.02985,-0.46301908
0.02986,-0.24742229
0.02987,1.32262487
0.02988,-1.03723568
0.02989,-0.95068704
0.02990,0.09854405
0.02991,1.43017702
0.02992,-0.77498792
0.02993,-0.78760539
0.02994,-0.59828229
0.02995,0.81551362
0.02996,-0.27939900
0.02997,-1.09334549
0.02998,0.41561510
0.02999,1.06946581
0.03000,-1.38281593
0.03001,-0.39411072
0.03002,0.66382343
0.03003,-0.30158305
0.03004,-0.73816578
0.03005,-0.97630047
0.03006,0.94394679
0.03007,0.43931924
0.03008,-0.56690158
0.03009,-0.61905070
0.03010,0.87121788
0.03011,0.54270430
0.03012,-1.08008683
0.03013,-0.51755134
0.03014,0.19045208
0.03015,0.05510523
0.03016,-1.11847306
0.03017,-0.46599808
0.03018,1.29231112
0.03019,-0.20350739
0.03020,-1.63052540
0.03021,-0.02662364
0.03022,0.24571772
0.03023,0.98600659
0.03024,-0.29635158
0.03025,0.56151635
0.03026,1.45069269
0.03027,-0.10760899
0.03028,-0.91787857
0.03029,0.88861239
0.03030,0.93239249
0.03031,-0.88539866
0.03032,-1.47040756
0.03033,0.37806986
0.03034,1.56809815
0.03035,0.16279033
0.03036,-0.90594443
0.03037,1.88682240
0.03038,1.11609983
0.03039,-0.28297471
0.03040,-1.49840269
0.03041,1.23126627
0.03042,0.51225175
0.03043,-1.38835066
0.03044,-0.98782818
0.03045,1.13278970
0.03046,1.08750718
0.03047,-0.52674627
0.03048,-0.46272613
0.03049,1.51358402
0.03050,0.02957864
0.03051,-1.38962016
0.03052,-0.97106049
0.03053,1.36262723
0.03054,0.98989691
0.03055,-1.06540704
0.03056,0.02870158
0.03057,1.28694175
0.03058,0.19019200
0.03059,-0.83837993
0.03060,-0.60373428
0.03061,1.45941924
0.03062,-0.71505222
0.03063,-1.37441210
0.03064,-0.44542777
0.03065,0.98490115
0.03066,-0.83645741
0.03067,-1.10413569
0.03068,-0.82137673
0.03069,1.57726152
0.03070,-0.82854142
0.03071,-0.83393244
0.03072,1.54397547
0.03073,1.10779308
0.03074,-1.06949151
0.03075,-1.18175990
0.03076,0.66930947
0.03077,1.35989852
0.03078,-0.24594893
0.03079,-1.06847493
0.03080,1.35344943
0.03081,0.96140558
0.03082,-0.36794423
0.03083,-1.22005593
0.03084,0.61310759
0.03085,0.12009978
0.03086,-0.56746436
0.03087,0.10371769
0.03088,1.18511377
0.03089,1.16295743
0.03090,-1.48727914
0.03091,-0.04027641
0.03092,1.33433913
0.03093,-0.25303002
0.03094,-0.31564965
0.03095,-0.34193444
0.03096,0.78232878
0.03097,0.59148290
0.03098,-0.69274917
0.03099,0.22745469
0.03100,0.42261073
0.03101,0.02180745
0.03102,-1.21725573
0.03103,0.81408131
0.03104,0.51934356
0.03105,-0.44217332
0.03106,-0.80442669
0.03107,1.11500413
0.03108,1.19035058
0.03109,-0.27853294
0.03110,-1.38598913
0.03111,0.39304692
0.03112,0.51140585
0.03113,-0.09069257
0.03114,-0.92349321
0.03115,0.06333600
0.03116,1.00609381
0.03117,-1.00149647
0.03118,-1.16832204
0.03119,0.18551426
0.03120,0.44630622
0.03121,-1.73852017
0.03122,-0.51238429
0.03123,0.67866889
0.03124,1.06958521
0.03125,-0.62299986
0.03126,-0.07054368
0.03127,0.86136544
0.03128,0.95237331
0.03129,-0.62475153
0.03130,-1.47059665
0.03131,1.23447744
0.03132,0.46735807
0.03133,-0.34576733
0.03134,-0.69447158
0.03135,1.83280771
0.03136,-0.13038062
0.03137,-1.52500489
0.03138,-0.51084500
0.03139,0.91734336
0.03140,0.29759522
0.03141,-1.39536013
0.03142,-0.20506026
0.03143,0.92378543
0.03144,-0.25369852
0.03145,-2.57921372
0.03146,0.06579612
0.03147,1.25337409
0.03148,0.03001527
0.03149,-0.81751016
0.03150,0.53174384
0.03151,0.77427000
0.03152,-0.83312033
0.03153,-1.72110203
0.03154,0.36425305
0.03155,0.70462661
0.03156,-0.61067980
0.03157,-1.32809931
0.03158,0.92991082
0.03159,0.26676651
0.03160,-0.59513125
0.03161,-0.93317094
0.03162,1.60812998
0.03163,1.64027656
0.03164,-0.95215035
0.03165,-0.63618044
0.03166,0.13999576
0.03167,0.51346838
0.03168,-0.76200038
0.03169,-0.67275391
0.03170,1.75051384
0.03171,0.17255460
0.03172,-0.44622856
0.03173,-0.88846692
0.03174,1.32321596
0.03175,0.60506013
0.03176,-0.54383083
0.03177,-0.04751939
0.03178,1.68708492
0.03179,-0.09847728
0.03180,-1.07875515
0.03181,0.32461247
0.03182,0.50755015
0.03183,-0.19415484
0.03184,-0.34414672
0.03185,-0.15808265
0.03186,1.25942878
0.03187,0.55015739
0.03188,-0.85359224
0.03189,0.29617354
0.03190,1.59291993
0.03191,0.30613103
0.03192,-1.10861242
0.03193,0.73085648
0.03194,0.20127491
0.03195,-0.88220946
0.03196,-0.82360137
0.03197,0.57152243
0.03198,1.14107789
0.03199,0.01963483
0.03200,-0.93160837
0.03201,1.01296793
0.03202,1.30688951
0.03203,-0.51309943
0.03204,-0.38948267
0.03205,0.44571287
0.03206,0.46863200
0.03207,-1.01830707
0.03208,-0.87350632
0.03209,1.66511712
0.03210,0.82251797
0.03211,-1.08974276
0.03212,-0.60869659
0.03213,0.07949852
0.03214,0.96016850
0.03215,-1.66994736
0.03216,-0.06002327
0.03217,0.43704983
0.03218,0.89076314
0.03219,-0.92294749
0.03220,0.52107864
0.03221,0.90334579
0.03222,0.18277909
0.03223,-1.16068565
0.03224,-0.17126109
0.03225,1.61988204
0.03226,-0.31682073
0.03227,-0.94791642
0.03228,0.22396295
0.03229,1.94533625
0.03230,-0.97541546
0.03231,-1.22943068
0.03232,0.60050893
0.03233,1.19290670
0.03234,-0.28374800
0.03235,-0.63585744
0.03236,1.09310193
0.03237,0.86937189
0.03238,-0.53233421
0.03239,-0.67095520
0.03240,0.07460994
0.03241,0.38203670
0.03242,-1.50834659
0.03243,0.51702902
0.03244,0.80172430
0.03245,0.26023667
0.03246,-1.29320605
0.03247,-0.33454137
0.03248,0.53172577
0.03249,1.07376049
0.03250,-1.04422964
0.03251,-0.31005596
0.03252,1.31143237
0.03253,-0.34607498
0.03254,-1.48539505
0.03255,-0.38555195
0.03256,1.45555567
0.03257,0.21718500
0.03258,-1.87673417
0.03259,0.49641295
0.03260,1.27437756
0.03261,-0.25759170
0.03262,-2.16633858
0.03263,-0.51497367
0.03264,1.13970740
0.03265,-0.32930283
0.03266,-0.66238105
0.03267,0.75681404
0.03268,1.66232038
0.03269,0.37199094
0.03270,-1.84446386
0.03271,0.47555698
0.03272,1.08887536
0.03273,0.02078482
0.03274,-1.17366308
0.03275,0.79303452
0.03276,1.48357226
0.03277,-1.22609043
0.03278,-1.14781807
0.03279,0.52105833
0.03280,0.82357096
0.03281,-1.32288991
0.03282,-1.05738627
0.03283,0.43847211
0.03284,0.25802838
0.03285,-0.38499019
0.03286,-1.77757935
0.03287,1.38766625
0.03288,-0.16488379
0.03289,-1.17664837
0.03290,-1.26996619
0.03291,1.14478079
0.03292,0.63436330
0.03293,-1.71173591
0.03294,0.08944580
0.03295,1.11845753
0.03296,-0.01842614
0.03297,0.10554317
0.03298,0.31083075
0.03299,1.35242367
0.03300,-0.22846574
0.03301,-1.52998997
0.03302,0.35450563
0.03303,1.31000405
0.03304,0.35513578
0.03305,-1.80967456
0.03306,0.64264461
0.03307,1.27429266
0.03308,-0.51523016
0.03309,-1.34260365
0.03310,0.09724286
0.03311,1.57425538
0.03312,-0.55123443
0.03313,-1.98642326
0.03314,0.65589859
0.03315,1.71714878
0.03316,-0.79044093
0.03317,-1.39119011
0.03318,0.62717796
0.03319,0.01792427
0.03320,-1.15257852
0.03321,-0.85794334
0.03322,0.95482225
0.03323,0.54332311
0.03324,-1.08013488
0.03325,-1.05444604
0.03326,0.46548078
0.03327,0.93151813
0.03328,-1.15092977
0.03329,-0.51406019
0.03330,0.47427844
0.03331,-0.05611663
0.03332,-1.41717900
0.03333,-0.83423173
0.03334,1.01909373
0.03335,-1.40380331
0.03336,-1.33310537
0.03337,1.18238077
0.03338,1.02421894
0.03339,0.35054783
0.03340,-0.49005131
0.03341,0.43840573
0.03342,1.79394181
0.03343,0.04350953
0.03344,-1.68416077
0.03345,0.37686216
0.03346,0.96486926
0.03347,0.26117284
0.03348,-0.91076648
0.03349,1.09507093
0.03350,0.98736116
0.03351,-1.33600300
0.03352,-0.57779812
0.03353,0.34685802
0.03354,1.04105792
0.03355,-0.53854154
0.03356,-1.08065682
0.03357,0.76533110
0.03358,0.44709751
0.03359,-0.80200469
0.03360,-0.95274695
0.03361,0.16268096
0.03362,1.10505552
0.03363,-0.80659031
0.03364,-0.32269274
0.03365,0.21348764
0.03366,0.93771966
0.03367,-0.90377797
0.03368,-0.18260075
0.03369,1.11410662
0.03370,0.06254903
0.03371,-1.01146845
0.03372,-0.64939597
0.03373,0.54261110
0.03374,-0.01828993
0.03375,-0.55219489
0.03376,0.47393801
0.03377,1.21265438
0.03378,0.72230752
0.03379,-1.06910503
0.03380,-0.27993562
0.03381,1.34585900
0.03382,-0.35858064
0.03383,-1.11718240
0.03384,0.60901645
0.03385,1.74375491
0.03386,-0.26904372
0.03387,-0.97746201
0.03388,0.88660913
0.03389,1.90318762
0.03390,-1.42822246
0.03391,-1.82876497
0.03392,0.44435435
0.03393,1.33902995
0.03394,-0.42231049
0.03395,-1.14324496
0.03396,0.51310614
0.03397,0.58752224
0.03398,-0.82678575
0.03399,-1.01121798
0.03400,0.65623115
0.03401,0.18340117
0.03402,-1.68980927
0.03403,-1.35517656
0.03404,0.97734065
0.03405,0.11633907
0.03406,-0.00600472
0.03407,-0.33550524
0.03408,0.99207878
0.03409,0.17008830
0.03410,-0.91050988
0.03411,-0.41239815
0.03412,1.81588720
0.03413,0.04835677
0.03414,-1.76473327
0.03415,-0.76474492
0.03416,0.98688884
0.03417,0.58091444
0.03418,-1.04570534
0.03419,0.73166433
0.03420,1.34479272
0.03421,0.06747329
0.03422,-1.61121953
0.03423,0.02390893
0.03424,1.31357945
0.03425,0.81874134
0.03426,-1.08083294
0.03427,-0.19539240
0.03428,1.11866625
0.03429,0.03936755
0.03430,-0.91725931
0.03431,1.15323645
0.03432,0.38481089
0.03433,-0.49741971
0.03434,-0.52852619
0.03435,0.03306131
0.03436,0.30180709
0.03437,-1.56078566
0.03438,-0.49691335
0.03439,1.11091675
0.03440,1.50762912
0.03441,-0.19471205
0.03442,-0.23226457
0.03443,1.41250878
0.03444,0.68932388
0.03445,-0.65618140
0.03446,-0.77487325
0.03447,0.38983951
0.03448,0.24950991
0.03449,-1.50612393
0.03450,-0.60075708
0.03451,1.14780932
0.03452,0.35112944
0.03453,-0.27200476
0.03454,-0.12678181
0.03455,1.89388823
0.03456,0.36999813
0.03457,-1.58161690
0.03458,-0.22286720
0.03459,0.91047179
0.03460,0.37561642
0.03461,-0.80621189
0.03462,0.12625010
0.03463,1.10582051
0.03464,-0.59864394
0.03465,-0.49624816
0.03466,0.56245830
0.03467,1.06759433
0.03468,-0.98398393
0.03469,-1.10026583
0.03470,0.66411745
0.03471,1.04237792
0.03472,-0.87135568
0.03473,-0.58243960
0.03474,1.78487788
0.03475,0.77522708
0.03476,-1.28057111
0.03477,-0.65810204
0.03478,0.35148116
0.03479,0.96387187
0.03480,-0.92449241
0.03481,-0.29941345
0.03482,1.03793045
0.03483,0.41044046
0.03484,-1.00251965
0.03485,-0.00503201
0.03486,0.98002317
0.03487,0.01371431
0.03488,-1.13897366
0.03489,0.01366115
0.03490,1.19148439
0.03491,-0.88644612
0.03492,-1.61405464
0.03493,0.40232929
0.03494,0.72630537
0.03495,0.98741248
0.03496,-1.24393127
0.03497,0.30331302
0.03498,1.78741867
0.03499,0.29566429
0.03500,-2.04141489
0.03501,0.18454691
0.03502,1.24861005
0.03503,0.05751995
0.03504,-1.04784194
0.03505,-0.15806318
0.03506,1.42615848
0.03507,-0.42044897
0.03508,-1.07418429
0.03509,0.16350680
0.03510,0.75430931
0.03511,0.23170735
0.03512,-1.38396010
0.03513,0.97374803
0.03514,1.07932495
0.03515,-1.38360088
0.03516,-0.56057371
0.03517,0.84856196
0.03518,0.71259917
0.03519,-0.83761548
0.03520,-1.57211587
0.03521,0.93810853
0.03522,0.57513125
0.03523,-0.75446782
